customer_id,age,job,marital,education,default,balance,housing,loan,contact_id
531,36,management,single,tertiary,no,1804,no,no,14337
532,57,blue-collar,divorced,secondary,no,75,yes,no,15025
533,30,technician,married,secondary,no,27,yes,no,26449
534,33,admin.,married,secondary,no,4012,no,yes,11735
535,48,management,married,tertiary,no,4852,no,no,11382
536,37,admin.,married,secondary,no,0,yes,no,17537
537,64,housemaid,married,primary,no,67,no,no,4855
538,35,blue-collar,married,primary,no,623,yes,no,9714
539,70,retired,divorced,secondary,no,4572,no,no,3472
540,30,blue-collar,single,primary,no,334,no,no,26677
541,52,unknown,married,unknown,no,1317,no,no,43963
542,53,unknown,married,unknown,no,0,no,no,20392
543,52,self-employed,married,tertiary,no,2289,yes,yes,20885
544,55,retired,divorced,secondary,no,282,yes,no,35890
545,33,management,married,secondary,no,333,no,no,35343
546,22,student,single,secondary,no,148,no,no,40514
547,56,admin.,divorced,secondary,no,279,yes,no,28519
548,42,unemployed,married,secondary,no,8131,yes,no,15722
549,50,technician,married,secondary,no,389,yes,no,10940
550,36,services,divorced,secondary,no,127,no,no,37712
551,58,retired,divorced,primary,no,2745,no,yes,28586
552,25,services,single,secondary,no,382,yes,no,22156
553,61,retired,married,tertiary,no,2557,yes,no,24738
554,39,technician,married,secondary,no,4441,yes,no,27192
555,28,blue-collar,single,secondary,no,1232,yes,no,38828
556,38,blue-collar,married,secondary,no,137,no,no,29635
557,27,blue-collar,single,primary,no,268,no,no,21206
558,34,self-employed,married,tertiary,no,7602,no,no,39697
559,58,blue-collar,married,secondary,no,0,no,yes,35083
560,45,technician,married,secondary,no,1477,yes,no,34309
561,37,admin.,single,secondary,no,515,yes,no,26989
562,45,technician,single,tertiary,no,0,yes,no,10231
563,29,admin.,married,secondary,no,494,yes,no,40116
564,47,blue-collar,married,primary,no,799,no,no,27899
565,54,management,single,tertiary,no,1439,yes,no,10144
566,29,admin.,single,tertiary,no,8,no,yes,6228
567,41,technician,married,tertiary,no,354,no,no,42937
568,41,unemployed,single,tertiary,no,4517,yes,no,18182
569,32,self-employed,married,primary,no,-6,no,no,4689
570,60,management,married,secondary,no,0,no,no,16182
571,40,management,single,tertiary,no,0,no,no,10771
572,49,entrepreneur,married,secondary,no,1147,yes,yes,15679
573,53,retired,married,primary,no,1068,no,no,38918
574,35,services,married,secondary,no,39,no,no,42799
575,64,retired,married,primary,no,5871,no,no,18859
576,30,technician,single,secondary,no,341,no,no,36371
577,31,management,single,tertiary,no,1724,yes,no,42863
578,37,blue-collar,married,secondary,no,342,yes,no,18166
579,34,admin.,married,secondary,no,1551,yes,yes,16380
580,34,management,married,tertiary,no,589,no,no,25182
581,38,blue-collar,married,primary,no,362,yes,no,33511
582,46,technician,married,secondary,no,520,no,no,5504
583,59,unemployed,married,primary,no,13836,no,no,8181
584,57,technician,married,secondary,no,573,yes,yes,25717
585,36,services,single,secondary,no,165,yes,no,32949
586,28,blue-collar,married,secondary,no,269,yes,no,8322
587,34,blue-collar,married,primary,no,1451,yes,no,37603
588,46,blue-collar,married,primary,no,859,yes,no,10541
589,27,blue-collar,single,primary,no,1,no,no,1818
590,35,management,married,tertiary,no,1550,yes,no,10654
591,29,blue-collar,married,secondary,no,3310,no,no,5496
592,42,entrepreneur,single,primary,no,103,yes,no,7607
593,45,management,married,tertiary,no,1866,no,no,3700
594,40,services,divorced,secondary,no,49,no,yes,30822
595,33,management,single,tertiary,no,561,no,no,12359
596,57,retired,married,secondary,no,1354,no,no,14071
597,32,technician,single,tertiary,no,1038,no,no,31674
598,26,admin.,single,secondary,no,483,yes,no,28391
599,45,technician,single,secondary,no,819,no,yes,25551
600,40,unemployed,married,secondary,no,277,yes,no,6762
601,36,blue-collar,married,primary,no,-327,yes,yes,1146
602,58,admin.,married,secondary,no,1686,no,no,10086
603,28,admin.,married,secondary,no,242,yes,no,28533
604,38,blue-collar,married,primary,no,759,yes,no,11634
605,26,management,single,tertiary,no,122,no,yes,37547
606,32,admin.,married,secondary,no,3,yes,yes,39040
607,51,admin.,married,secondary,no,1415,yes,no,23987
608,58,retired,married,primary,no,90,yes,no,19946
609,40,blue-collar,married,primary,no,665,yes,no,18791
610,38,management,married,tertiary,no,-299,yes,no,34598
611,34,admin.,divorced,secondary,no,531,no,no,1895
612,57,blue-collar,divorced,primary,no,1299,no,no,41122
613,28,unemployed,single,secondary,yes,-353,yes,no,16991
614,33,self-employed,divorced,secondary,no,892,yes,no,30832
615,27,technician,single,tertiary,no,75,yes,yes,13266
616,43,admin.,divorced,secondary,no,540,yes,no,34702
617,35,admin.,married,secondary,no,3863,yes,no,9026
618,48,management,married,tertiary,no,1741,yes,yes,9729
619,38,blue-collar,single,secondary,no,328,yes,no,35300
620,36,blue-collar,married,primary,no,973,yes,yes,43662
621,39,management,married,primary,no,1749,yes,no,24886
622,32,technician,single,secondary,no,1732,yes,no,23658
623,24,student,single,secondary,no,1847,no,no,32165
624,51,self-employed,married,secondary,no,95,yes,no,286
625,29,services,married,secondary,no,399,no,no,18560
626,81,retired,divorced,primary,no,949,no,no,7987
627,35,self-employed,married,tertiary,no,560,yes,no,614
628,40,management,married,tertiary,no,552,no,no,44270
629,59,management,divorced,primary,no,13308,yes,no,5318
630,60,retired,divorced,primary,no,-79,yes,yes,35827
631,46,blue-collar,married,primary,no,101,yes,no,21276
632,39,technician,divorced,secondary,no,807,yes,yes,42473
633,55,retired,married,secondary,no,31,no,no,17569
634,49,blue-collar,married,primary,no,3478,no,no,24927
635,62,management,married,secondary,no,1128,no,no,21279
636,31,services,single,tertiary,no,2332,no,no,14303
637,40,technician,married,tertiary,no,1063,yes,yes,5712
638,63,retired,single,tertiary,no,791,no,no,4152
639,51,blue-collar,married,primary,no,1466,yes,no,15603
640,59,retired,divorced,primary,no,2516,no,no,3966
641,31,blue-collar,single,secondary,no,1565,yes,no,25968
642,44,management,married,tertiary,no,149,yes,no,28405
643,57,retired,married,secondary,no,91,no,yes,20310
644,24,student,single,tertiary,no,834,no,no,10560
645,31,blue-collar,married,primary,no,3007,yes,no,11666
646,36,technician,married,secondary,no,278,no,no,13207
647,40,blue-collar,married,primary,no,1397,yes,no,28198
648,32,admin.,divorced,secondary,no,2017,no,yes,22834
649,32,management,single,tertiary,no,0,yes,no,3293
650,28,admin.,single,secondary,no,891,yes,no,13712
651,40,management,married,tertiary,yes,0,no,no,20194
652,49,services,married,secondary,no,271,yes,yes,11783
653,33,management,married,secondary,no,-15,yes,no,15489
654,34,services,married,secondary,no,7,yes,no,20635
655,41,admin.,married,secondary,no,1672,yes,no,43277
656,39,blue-collar,married,secondary,no,2239,no,no,4821
657,30,blue-collar,married,secondary,no,631,yes,no,2614
658,55,retired,married,secondary,no,273,no,no,8702
659,54,entrepreneur,married,tertiary,no,1544,no,yes,9176
660,56,services,married,unknown,no,0,no,no,15503
661,58,services,married,secondary,no,2745,yes,no,416
662,31,technician,single,secondary,no,13,no,no,17725
663,41,admin.,married,tertiary,no,226,yes,no,20285
664,31,admin.,married,secondary,no,33,yes,no,34327
665,53,housemaid,married,primary,yes,945,no,no,20158
666,38,management,single,tertiary,no,493,yes,no,22537
667,34,entrepreneur,married,tertiary,no,412,yes,yes,28398
668,36,unemployed,married,secondary,no,1766,no,no,14070
669,42,admin.,married,secondary,no,-1386,yes,yes,41818
670,54,services,married,secondary,no,468,no,no,35245
671,29,blue-collar,married,secondary,no,-49,yes,yes,14823
672,39,blue-collar,married,primary,no,2169,no,no,30526
673,27,technician,divorced,secondary,no,1977,yes,no,28651
674,48,blue-collar,married,primary,no,3267,yes,no,32886
675,41,management,married,tertiary,no,1409,no,no,7014
676,41,management,single,tertiary,no,3947,no,no,19398
677,35,blue-collar,married,secondary,no,474,yes,no,18404
678,32,technician,divorced,secondary,no,210,yes,yes,17127
679,47,blue-collar,married,primary,no,242,yes,no,12989
680,55,entrepreneur,married,secondary,no,5838,no,no,7695
681,55,technician,married,tertiary,no,169,no,yes,7915
682,36,management,single,tertiary,no,2685,no,yes,22769
683,30,technician,single,tertiary,no,-266,no,yes,24245
684,43,technician,married,secondary,no,69,yes,yes,29951
685,80,retired,married,primary,no,997,no,no,34856
686,37,services,single,primary,no,3715,yes,no,22517
687,47,management,married,tertiary,no,600,no,no,40807
688,43,housemaid,married,primary,no,1491,no,no,7630
689,44,admin.,divorced,secondary,no,449,yes,yes,33316
690,49,management,single,tertiary,no,163,yes,no,42046
691,36,self-employed,married,tertiary,no,19,no,no,39928
692,36,admin.,single,secondary,no,5871,no,no,1596
693,36,blue-collar,married,unknown,no,-656,yes,no,43320
694,34,management,married,tertiary,no,443,no,no,25981
695,60,admin.,divorced,secondary,no,12039,no,no,1810
696,30,blue-collar,married,secondary,no,363,yes,no,23619
697,46,housemaid,married,primary,no,201,yes,no,33766
698,32,admin.,married,secondary,no,277,yes,no,37661
699,32,admin.,married,secondary,no,995,no,no,41426
700,44,services,married,secondary,no,4786,yes,yes,38812
701,56,management,married,tertiary,no,6798,yes,no,23104
702,33,management,single,tertiary,no,321,no,no,4208
703,53,management,married,tertiary,no,5261,no,yes,24033
704,24,services,married,tertiary,no,0,yes,no,31139
705,42,entrepreneur,married,secondary,no,1002,no,no,23142
706,32,technician,single,tertiary,no,47,yes,no,42255
707,40,admin.,married,secondary,no,1538,yes,no,36725
708,49,management,married,secondary,no,601,no,no,29965
709,38,technician,divorced,secondary,no,531,no,no,24563
710,48,technician,divorced,secondary,no,168,yes,yes,19860
711,28,management,married,tertiary,no,893,no,no,5274
712,36,admin.,married,secondary,no,1588,yes,no,43786
713,29,blue-collar,single,secondary,no,558,yes,no,36264
714,22,student,single,secondary,no,241,yes,no,34560
715,33,blue-collar,married,unknown,no,2655,yes,no,1013
716,48,blue-collar,married,secondary,no,893,no,no,7086
717,23,blue-collar,married,secondary,no,94,yes,no,36070
718,29,management,married,primary,no,5547,no,no,15921
719,53,blue-collar,married,secondary,no,4380,no,no,2003
720,35,unemployed,single,secondary,no,0,no,no,30582
721,48,technician,married,secondary,no,0,no,no,22864
722,27,admin.,single,secondary,no,0,yes,no,9138
723,31,management,married,tertiary,no,477,yes,no,43867
724,28,technician,married,secondary,no,-302,yes,no,30769
725,56,unemployed,married,unknown,no,846,yes,no,1735
726,35,technician,single,secondary,no,24,no,no,16196
727,36,entrepreneur,married,tertiary,no,247,no,no,17930
728,39,services,married,secondary,yes,-697,yes,no,5727
729,24,student,single,secondary,no,7,yes,no,32679
730,45,blue-collar,married,secondary,no,2071,no,yes,45194
731,37,self-employed,single,tertiary,no,984,no,no,40857
732,30,admin.,married,secondary,no,124,no,no,32263
733,72,retired,married,secondary,no,1533,no,no,40683
734,35,management,married,tertiary,no,1380,no,no,36735
735,33,management,married,tertiary,yes,-148,yes,yes,6756
736,28,admin.,single,secondary,no,579,yes,no,35594
737,47,blue-collar,married,secondary,no,2215,no,no,29578
738,29,self-employed,single,tertiary,no,805,no,no,33192
739,32,admin.,single,secondary,no,620,yes,no,2087
740,36,technician,single,tertiary,no,0,no,no,13849
741,33,management,single,tertiary,no,637,no,no,25375
742,36,self-employed,married,secondary,no,351,yes,no,15181
743,37,blue-collar,divorced,primary,no,139,yes,no,41008
744,59,retired,married,secondary,no,3382,yes,no,38751
745,31,services,married,secondary,no,395,no,no,3640
746,57,retired,married,primary,no,13,yes,no,19633
747,34,blue-collar,single,secondary,no,-72,yes,no,30537
748,51,blue-collar,married,primary,no,1238,no,no,41685
749,43,housemaid,married,primary,no,18,yes,yes,44678
750,52,admin.,divorced,secondary,no,3029,yes,yes,6121
751,30,management,married,tertiary,no,0,no,no,41490
752,39,blue-collar,single,primary,no,1220,no,no,25843
753,43,services,married,primary,no,-88,yes,yes,14814
754,53,housemaid,single,primary,no,80,no,no,7536
755,33,admin.,single,secondary,no,572,yes,no,3906
756,50,technician,married,secondary,no,156,no,yes,2681
757,56,management,married,tertiary,no,25290,no,no,38695
758,31,management,single,secondary,no,2317,no,no,26518
759,36,admin.,single,tertiary,no,994,no,no,9425
760,34,self-employed,single,tertiary,no,1272,yes,no,26737
761,33,blue-collar,single,secondary,no,855,no,no,36504
762,41,services,married,secondary,no,446,yes,no,14464
763,32,admin.,divorced,secondary,no,714,no,no,23240
764,32,blue-collar,single,secondary,no,6337,yes,no,23034
765,33,housemaid,married,tertiary,no,4958,yes,no,21567
766,41,management,married,tertiary,no,-556,yes,yes,5745
767,35,self-employed,married,tertiary,no,980,no,no,14437
768,49,blue-collar,married,primary,no,-347,yes,yes,22987
769,44,unemployed,married,secondary,no,0,yes,no,13724
770,49,services,married,secondary,no,2201,yes,no,43923
771,38,technician,single,tertiary,no,4325,yes,no,29123
772,48,blue-collar,married,secondary,no,5306,yes,no,26246
773,31,management,married,tertiary,no,-6,no,no,31790
774,53,entrepreneur,married,unknown,no,19850,no,no,21256
775,43,blue-collar,married,primary,no,98,yes,no,13769
776,33,management,married,tertiary,no,1388,yes,no,44676
777,35,entrepreneur,married,tertiary,no,-31,yes,no,26663
778,30,admin.,single,secondary,no,390,yes,no,42267
779,37,admin.,single,tertiary,no,3954,yes,no,42188
780,35,blue-collar,married,primary,no,2708,yes,no,6941
781,59,housemaid,divorced,secondary,no,45141,no,no,40598
782,32,technician,married,secondary,no,557,yes,no,11595
783,41,blue-collar,married,primary,no,13,yes,no,1119
784,51,admin.,married,secondary,no,73,no,no,41770
785,52,entrepreneur,married,tertiary,no,1115,yes,no,39057
786,36,blue-collar,divorced,primary,yes,0,yes,no,19602
787,30,management,single,tertiary,no,1675,no,no,30278
788,47,management,married,tertiary,no,2351,no,no,895
789,35,blue-collar,married,primary,no,1749,yes,no,5803
790,31,management,single,tertiary,no,0,no,no,20683
791,32,services,divorced,secondary,no,454,yes,no,33103
792,30,blue-collar,married,secondary,no,7,yes,no,7879
793,33,technician,single,secondary,no,374,yes,yes,11422
794,35,admin.,married,secondary,no,404,yes,no,6960
795,38,admin.,single,unknown,no,446,yes,no,26827
796,55,entrepreneur,married,tertiary,no,82,no,no,43175
797,34,student,single,unknown,no,5969,no,no,28023
798,37,management,married,tertiary,no,6771,no,no,1577
799,57,retired,married,secondary,no,479,no,no,6632
800,52,entrepreneur,married,tertiary,no,618,yes,yes,21162
801,55,services,married,primary,no,255,yes,no,35871
802,37,entrepreneur,married,secondary,no,209,yes,no,33897
803,34,services,married,secondary,no,-16,yes,yes,43670
804,55,technician,married,secondary,yes,-308,no,no,29056
805,54,blue-collar,married,secondary,no,21,no,no,13808
806,33,admin.,divorced,secondary,no,-331,yes,yes,11254
807,37,management,married,tertiary,no,203,no,no,28961
808,56,blue-collar,married,primary,no,175,no,yes,19966
809,31,management,single,tertiary,no,3142,yes,no,4440
810,52,management,married,tertiary,no,7,no,no,26023
811,70,retired,married,unknown,no,647,no,no,6182
812,39,management,divorced,tertiary,no,355,yes,no,8054
813,37,unemployed,married,unknown,no,4565,no,no,13986
814,50,technician,married,secondary,no,892,yes,yes,9850
815,41,entrepreneur,married,tertiary,no,-81,no,yes,32024
816,59,management,married,unknown,no,3534,no,no,10519
817,60,technician,married,secondary,no,294,no,no,6538
818,31,self-employed,single,tertiary,no,3361,no,no,7152
819,30,technician,married,tertiary,no,606,yes,no,26820
820,32,technician,single,tertiary,no,300,no,no,4849
821,48,services,married,primary,no,0,yes,no,31622
822,37,blue-collar,married,secondary,no,5334,no,no,28156
823,47,technician,married,secondary,no,417,yes,no,35673
824,48,blue-collar,married,secondary,no,2697,yes,yes,4054
825,36,technician,single,secondary,no,317,yes,no,2582
826,35,technician,married,secondary,no,294,yes,no,19839
827,36,technician,single,secondary,no,539,yes,no,15686
828,37,technician,married,secondary,no,827,yes,yes,21641
829,29,services,single,secondary,no,23,yes,yes,9658
830,37,blue-collar,married,secondary,no,152,yes,no,44387
831,46,retired,married,secondary,no,23,yes,yes,23297
832,40,technician,married,secondary,no,694,yes,no,5259
