contact_id,contact,day,month,year,duration,campaign
787,unknown,4,jun,2009,156,1
788,cellular,29,jul,2009,197,2
789,unknown,30,may,2008,58,3
790,unknown,21,may,2008,111,1
791,cellular,29,jan,2008,241,1
792,cellular,18,nov,2009,82,2
793,cellular,6,oct,2009,526,1
794,telephone,31,jul,2010,30,2
795,cellular,29,aug,2010,370,4
796,cellular,17,apr,2010,185,2
797,unknown,17,jun,2008,332,1
798,unknown,13,may,2009,274,2
799,cellular,2,feb,2009,144,1
800,cellular,13,aug,2009,1149,6
801,cellular,5,aug,2009,592,2
802,unknown,27,may,2010,174,1
803,unknown,19,may,2009,882,1
804,unknown,15,may,2009,384,4
805,telephone,15,oct,2010,442,1
806,cellular,26,jul,2010,105,2
807,cellular,7,may,2009,166,1
808,telephone,21,jul,2010,1877,1
809,cellular,30,apr,2010,458,1
810,cellular,22,jul,2009,263,2
811,telephone,14,may,2010,346,5
812,cellular,6,may,2008,142,2
813,cellular,25,aug,2009,48,4
814,telephone,28,jul,2009,257,3
815,telephone,9,jul,2010,36,2
816,cellular,15,may,2010,7,6
817,telephone,9,jul,2009,990,1
818,cellular,21,nov,2008,10,7
819,unknown,8,may,2009,84,2
820,unknown,20,jun,2009,496,3
821,cellular,28,aug,2008,255,1
822,unknown,30,may,2009,108,1
823,cellular,2,feb,2010,120,1
824,cellular,21,nov,2010,161,1
825,telephone,5,nov,2010,253,1
826,cellular,3,feb,2008,225,3
827,cellular,6,oct,2009,604,2
828,cellular,18,nov,2009,90,1
829,cellular,28,jul,2010,433,4
830,cellular,21,aug,2009,189,2
831,unknown,15,may,2009,305,3
832,cellular,29,aug,2009,63,2
833,unknown,28,may,2008,340,3
834,cellular,16,jul,2009,255,2
835,cellular,18,jun,2008,143,1
836,cellular,16,apr,2009,316,2
837,cellular,17,jul,2009,602,1
838,cellular,14,sep,2009,961,5
839,cellular,8,aug,2010,282,4
840,cellular,21,aug,2008,64,2
841,cellular,5,feb,2010,410,1
842,cellular,14,may,2009,551,2
843,unknown,13,may,2009,122,1
844,cellular,10,jul,2009,103,1
845,cellular,26,aug,2010,958,6
846,cellular,4,feb,2009,184,2
847,cellular,20,aug,2008,108,4
848,cellular,14,may,2009,72,1
849,unknown,28,may,2009,333,2
850,unknown,14,may,2010,429,1
851,cellular,8,may,2009,235,2
852,cellular,14,may,2010,175,1
853,cellular,7,aug,2009,112,3
854,cellular,25,nov,2010,1092,1
855,cellular,9,feb,2009,35,2
856,cellular,31,jul,2008,413,2
857,cellular,17,nov,2008,69,1
858,unknown,4,jun,2009,163,1
859,cellular,21,aug,2009,165,3
860,cellular,17,jul,2009,82,2
861,telephone,13,may,2010,414,1
862,cellular,20,nov,2009,90,2
863,unknown,18,nov,2010,205,1
864,cellular,12,may,2009,272,5
865,cellular,4,jun,2010,262,2
866,cellular,21,nov,2010,157,4
867,unknown,30,oct,2009,154,1
868,unknown,8,may,2010,180,1
869,unknown,23,may,2009,35,1
870,unknown,5,jun,2010,168,1
871,cellular,30,jul,2010,14,33
872,cellular,13,may,2010,496,2
873,cellular,21,apr,2010,243,1
874,cellular,7,aug,2010,481,1
875,cellular,26,aug,2009,653,8
876,cellular,20,nov,2009,283,1
877,unknown,11,jun,2010,561,1
878,telephone,18,jul,2009,199,3
879,unknown,14,may,2010,534,1
880,unknown,12,jun,2009,320,2
881,cellular,19,nov,2009,740,1
882,cellular,29,aug,2009,85,6
883,unknown,14,may,2010,87,1
884,cellular,21,nov,2009,229,3
885,unknown,30,may,2009,84,3
886,cellular,11,aug,2008,293,5
887,cellular,14,aug,2009,203,5
888,cellular,24,aug,2008,79,2
889,cellular,3,feb,2009,31,6
890,cellular,17,nov,2010,64,1
891,cellular,28,jan,2009,180,3
892,telephone,8,jul,2009,186,2
893,unknown,4,jun,2010,128,1
894,cellular,15,may,2008,1068,3
895,cellular,10,mar,2010,80,1
896,unknown,9,may,2009,116,3
897,cellular,25,jul,2009,85,3
898,telephone,18,aug,2009,108,1
899,unknown,20,jun,2010,20,18
900,cellular,7,aug,2009,159,2
901,unknown,9,jun,2009,80,3
902,cellular,27,jan,2009,240,1
903,unknown,26,may,2009,96,5
904,cellular,17,jul,2010,330,1
905,telephone,30,jan,2009,89,3
906,unknown,19,jun,2009,563,2
907,unknown,5,jun,2010,133,1
908,unknown,6,jun,2009,167,4
909,cellular,3,feb,2010,231,3
910,cellular,20,apr,2009,58,2
911,unknown,12,may,2008,596,1
912,cellular,28,jul,2009,154,5
913,cellular,3,feb,2009,112,3
914,cellular,1,jun,2009,174,1
915,cellular,11,aug,2009,356,2
916,cellular,13,aug,2009,73,1
917,cellular,30,jan,2009,510,2
918,cellular,19,aug,2009,142,2
919,unknown,27,may,2009,3,4
920,unknown,30,may,2010,281,2
921,cellular,16,apr,2009,161,1
922,unknown,9,may,2009,1054,2
923,unknown,8,may,2010,120,5
924,unknown,7,may,2010,799,1
925,cellular,29,jul,2009,261,6
926,telephone,17,nov,2009,215,1
927,cellular,2,feb,2009,159,1
928,unknown,14,may,2010,225,2
929,cellular,4,feb,2009,101,1
930,cellular,13,aug,2009,713,2
931,telephone,28,jan,2008,46,1
932,cellular,2,feb,2009,1086,1
933,unknown,11,jun,2010,74,1
934,cellular,26,apr,2009,688,2
935,unknown,25,jun,2009,259,2
936,cellular,7,jul,2009,682,2
937,cellular,30,jan,2008,726,2
938,cellular,20,apr,2009,1422,2
939,telephone,9,jul,2010,138,3
940,cellular,4,feb,2009,134,2
941,cellular,9,apr,2009,743,1
942,cellular,7,may,2009,195,1
943,cellular,18,nov,2010,158,1
944,cellular,23,jul,2009,16,1
945,cellular,20,apr,2010,176,1
946,unknown,14,may,2009,103,5
947,cellular,10,jul,2010,298,1
948,unknown,2,jun,2009,213,3
949,unknown,3,jun,2009,199,3
950,cellular,20,aug,2010,77,2
951,unknown,9,may,2010,86,2
952,unknown,11,jun,2008,90,3
953,cellular,20,nov,2009,68,1
954,cellular,10,mar,2010,97,1
955,cellular,4,may,2009,98,4
956,cellular,25,may,2009,220,1
957,cellular,10,feb,2010,100,1
958,cellular,29,aug,2008,150,2
959,unknown,15,may,2010,644,1
960,cellular,18,may,2009,8,4
961,unknown,20,jun,2008,212,8
962,unknown,6,jun,2010,94,2
963,unknown,16,jun,2009,162,3
964,cellular,26,apr,2009,1472,1
965,cellular,14,may,2010,141,1
966,cellular,18,nov,2009,100,1
967,cellular,13,aug,2008,449,4
968,unknown,23,may,2010,189,1
969,cellular,6,feb,2010,89,5
970,telephone,17,apr,2010,137,1
971,cellular,21,nov,2009,273,5
972,telephone,11,may,2010,28,2
973,cellular,8,may,2010,324,2
974,cellular,10,aug,2009,148,1
975,unknown,2,jun,2009,599,2
976,cellular,22,jul,2010,145,4
977,cellular,19,aug,2008,141,4
978,unknown,28,may,2009,615,2
979,cellular,4,feb,2009,542,2
980,cellular,20,apr,2010,147,1
981,cellular,18,may,2009,37,2
982,unknown,21,may,2009,103,2
983,cellular,27,aug,2009,114,9
984,unknown,13,may,2009,204,3
985,cellular,15,jul,2010,687,7
986,cellular,7,aug,2009,88,1
987,cellular,25,aug,2010,431,5
988,cellular,14,aug,2009,260,2
989,unknown,23,may,2009,111,2
990,cellular,19,nov,2009,157,1
991,cellular,17,jul,2010,63,11
992,cellular,7,aug,2009,83,1
993,unknown,23,may,2009,193,2
994,cellular,13,aug,2009,690,2
995,unknown,6,may,2009,218,4
996,unknown,17,jun,2009,187,2
997,unknown,3,jun,2009,354,3
998,cellular,2,apr,2010,1074,3
999,cellular,20,apr,2009,72,2
1000,cellular,8,aug,2009,130,2
1001,cellular,29,aug,2008,643,2
1002,cellular,5,may,2010,414,5
1003,cellular,5,feb,2008,232,1
1004,cellular,7,may,2009,172,1
1005,unknown,5,jun,2009,86,1
1006,cellular,13,jan,2009,113,1
1007,cellular,6,may,2009,49,2
1008,unknown,14,may,2010,483,3
1009,cellular,21,nov,2009,116,2
1010,cellular,1,apr,2009,263,1
1011,cellular,21,nov,2008,175,4
1012,cellular,22,jun,2010,115,1
1013,cellular,21,nov,2009,195,1
1014,unknown,28,may,2009,52,2
1015,cellular,13,may,2009,54,1
1016,cellular,18,may,2009,316,1
1017,telephone,6,apr,2009,471,2
1018,unknown,23,may,2008,164,1
1019,unknown,3,jun,2010,126,1
1020,cellular,4,feb,2010,16,6
1021,cellular,15,may,2010,68,2
1022,cellular,11,aug,2009,70,5
1023,cellular,11,aug,2009,108,1
1024,cellular,20,nov,2009,611,3
1025,cellular,30,jan,2009,91,1
1026,unknown,30,may,2009,81,2
1027,cellular,28,aug,2010,65,4
1028,cellular,10,feb,2008,158,2
1029,unknown,20,may,2010,217,4
1030,cellular,5,apr,2010,759,1
1031,cellular,19,aug,2008,109,6
1032,unknown,26,may,2009,23,10
1033,cellular,23,sep,2010,744,1
1034,cellular,2,jun,2009,245,1
1035,unknown,6,may,2009,198,2
1036,cellular,5,aug,2009,148,2
1037,cellular,11,may,2009,502,1
1038,cellular,2,feb,2009,110,3
1039,cellular,15,jun,2009,491,2
1040,cellular,20,nov,2010,373,1
1041,cellular,22,aug,2009,155,6
1042,unknown,6,jun,2010,220,2
1043,telephone,27,may,2010,93,2
1044,cellular,3,mar,2009,105,1
1045,unknown,2,jun,2009,111,3
1046,cellular,29,jul,2008,468,2
1047,unknown,7,may,2009,492,2
1048,cellular,27,aug,2010,77,3
1049,unknown,30,may,2008,78,3
1050,cellular,11,sep,2010,658,4
1051,cellular,5,aug,2009,142,1
1052,cellular,19,aug,2009,419,4
1053,cellular,10,jul,2010,160,1
1054,cellular,18,jul,2009,508,1
1055,cellular,30,apr,2010,387,3
1056,cellular,21,nov,2009,143,1
1057,telephone,4,feb,2009,72,2
1058,unknown,8,may,2010,21,9
1059,cellular,14,jan,2010,366,2
1060,cellular,9,jul,2009,96,1
1061,cellular,29,jan,2010,522,2
1062,cellular,12,aug,2009,232,5
1063,cellular,28,aug,2010,26,4
1064,cellular,18,may,2009,75,4
1065,unknown,21,may,2009,137,2
1066,cellular,3,feb,2009,13,5
1067,unknown,2,jun,2009,518,1
1068,cellular,8,aug,2009,209,3
1069,unknown,16,may,2010,688,1
1070,cellular,6,jul,2010,413,5
1071,unknown,14,may,2008,482,2
1072,cellular,27,aug,2010,144,8
1073,cellular,2,jun,2009,135,1
1074,telephone,18,aug,2009,331,2
1075,cellular,10,jul,2009,200,5
1076,cellular,29,jan,2009,184,2
1077,cellular,19,aug,2008,242,4
1078,cellular,15,jul,2009,68,8
1079,cellular,27,apr,2010,218,1
1080,cellular,29,jan,2008,160,1
1081,cellular,14,may,2009,23,1
1082,cellular,3,jun,2009,192,1
1083,cellular,27,aug,2009,267,3
1084,unknown,8,may,2010,45,2
1085,cellular,17,apr,2009,400,2
1086,telephone,3,jul,2010,320,2
1087,cellular,14,sep,2010,394,2
1088,cellular,7,may,2009,263,2
1089,unknown,21,may,2009,173,3
1090,cellular,21,aug,2009,575,4
1091,cellular,4,feb,2010,692,1
1092,unknown,9,may,2009,51,3
1093,unknown,6,may,2010,254,2
1094,cellular,21,nov,2009,206,1
1095,unknown,3,jun,2010,315,1
1096,unknown,17,jun,2008,49,2
1097,unknown,27,may,2009,749,2
1098,cellular,12,aug,2009,148,4
1099,telephone,23,apr,2009,263,4
1100,cellular,29,jan,2009,187,1
1101,cellular,16,apr,2010,114,1
1102,unknown,23,may,2008,1066,2
1103,cellular,18,may,2010,261,1
1104,cellular,12,aug,2009,926,4
1105,unknown,28,may,2009,392,1
1106,cellular,25,may,2009,158,2
1107,cellular,22,jul,2010,127,4
1108,unknown,16,may,2010,698,9
1109,cellular,16,apr,2009,127,2
1110,cellular,13,aug,2009,112,1
1111,cellular,27,aug,2010,281,5
1112,unknown,11,jun,2010,93,2
1113,cellular,6,feb,2010,463,18
1114,cellular,20,nov,2010,48,1
1115,cellular,17,apr,2009,266,4
1116,unknown,16,may,2010,134,1
1117,cellular,8,may,2009,288,3
1118,cellular,28,aug,2009,17,15
1119,cellular,6,may,2008,358,2
1120,cellular,19,nov,2010,73,5
1121,unknown,9,may,2009,117,9
1122,unknown,6,may,2009,136,1
1123,telephone,14,jul,2010,179,3
1124,telephone,4,nov,2009,217,1
1125,unknown,27,may,2009,202,1
1126,cellular,11,may,2009,577,1
1127,unknown,17,jun,2010,174,2
1128,unknown,11,jun,2010,124,4
1129,cellular,6,feb,2009,120,1
1130,cellular,8,jul,2010,59,1
1131,unknown,7,may,2008,287,1
1132,cellular,20,nov,2010,705,1
1133,telephone,16,apr,2008,63,2
1134,cellular,20,aug,2009,174,2
1135,cellular,20,aug,2008,107,2
1136,cellular,28,jan,2010,432,1
1137,cellular,23,jul,2010,81,1
1138,unknown,5,jun,2010,38,1
1139,cellular,31,jul,2009,114,8
1140,cellular,14,may,2010,243,1
1141,cellular,16,jul,2009,49,1
1142,unknown,8,may,2010,39,1
1143,cellular,21,nov,2009,124,2
1144,cellular,18,may,2009,74,2
1145,cellular,7,may,2008,236,1
1146,unknown,23,may,2009,691,1
1147,cellular,23,jul,2010,61,2
1148,cellular,17,jul,2010,606,3
1149,cellular,9,jul,2009,134,4
1150,cellular,9,feb,2009,12,9
1151,cellular,5,may,2010,113,2
1152,unknown,29,may,2010,218,2
1153,cellular,18,jul,2009,203,1
1154,unknown,15,may,2009,238,1
1155,unknown,9,may,2010,327,2
1156,cellular,29,aug,2010,27,4
1157,cellular,13,may,2010,96,2
1158,cellular,18,may,2010,90,1
1159,unknown,15,may,2009,99,2
1160,cellular,29,aug,2009,54,12
1161,unknown,20,jun,2010,63,1
1162,telephone,13,may,2009,20,2
1163,cellular,21,jul,2010,126,4
1164,unknown,18,jun,2010,16,9
1165,cellular,29,jul,2010,90,5
1166,unknown,19,may,2009,349,2
1167,cellular,12,may,2010,69,1
1168,unknown,29,may,2010,1207,1
1169,unknown,7,may,2009,362,1
1170,unknown,19,may,2008,53,1
1171,cellular,11,sep,2009,336,1
1172,cellular,30,jul,2010,96,6
1173,cellular,6,may,2009,445,2
1174,cellular,30,apr,2010,475,2
1175,cellular,7,jul,2009,210,1
1176,cellular,14,aug,2008,110,3
1177,cellular,3,feb,2010,266,1
1178,cellular,22,jul,2009,132,6
1179,unknown,30,may,2008,62,3
1180,unknown,26,may,2009,409,2
1181,cellular,14,may,2009,185,1
1182,cellular,15,jul,2008,109,2
1183,cellular,1,oct,2009,238,1
1184,cellular,19,aug,2008,144,4
1185,cellular,4,feb,2009,235,1
1186,cellular,21,nov,2010,229,2
1187,cellular,5,feb,2009,401,2
1188,cellular,17,nov,2009,652,2
1189,cellular,15,may,2009,229,5
1190,cellular,11,jul,2010,47,2
1191,unknown,20,may,2009,91,1
1192,unknown,20,jun,2009,19,6
1193,telephone,3,dec,2009,237,1
1194,cellular,11,aug,2009,79,6
1195,cellular,12,may,2010,175,1
1196,unknown,6,aug,2009,47,1
1197,unknown,9,may,2009,244,1
1198,unknown,19,may,2009,1022,4
1199,unknown,9,may,2010,210,3
1200,cellular,4,feb,2010,132,1
1201,unknown,20,may,2009,77,2
1202,cellular,17,apr,2010,294,2
1203,unknown,20,may,2009,747,5
1204,cellular,14,aug,2009,183,6
1205,unknown,29,may,2009,119,1
1206,cellular,14,may,2008,235,1
1207,unknown,19,may,2009,202,1
1208,cellular,14,may,2009,566,2
1209,cellular,19,nov,2010,67,3
1210,cellular,19,aug,2009,87,1
1211,unknown,4,jun,2009,48,1
1212,telephone,8,may,2010,186,4
1213,unknown,5,may,2009,251,1
1214,unknown,30,may,2009,130,2
1215,unknown,12,may,2010,400,3
1216,cellular,30,apr,2008,753,1
1217,cellular,22,apr,2010,545,1
1218,cellular,10,feb,2009,151,1
1219,cellular,11,jul,2009,271,2
1220,telephone,31,jul,2009,21,38
1221,cellular,15,sep,2009,89,2
1222,cellular,2,dec,2009,187,2
1223,cellular,20,apr,2009,390,1
1224,cellular,17,apr,2009,146,2
1225,cellular,18,aug,2009,174,5
1226,unknown,30,may,2009,408,2
1227,unknown,20,may,2010,146,2
1228,cellular,14,may,2009,125,5
1229,cellular,18,nov,2009,120,2
1230,cellular,17,apr,2008,57,1
1231,cellular,12,may,2010,206,1
1232,cellular,23,jul,2008,305,2
1233,unknown,2,jun,2009,120,2
1234,cellular,8,may,2010,408,2
1235,cellular,15,jul,2008,80,4
1236,unknown,16,may,2009,148,18
1237,unknown,30,may,2009,105,2
1238,unknown,26,may,2009,664,1
1239,unknown,28,may,2009,231,1
1240,unknown,5,jun,2009,78,6
1241,unknown,9,may,2009,189,1
1242,cellular,6,apr,2010,494,1
1243,cellular,15,may,2010,354,8
1244,cellular,30,jul,2010,962,4
1245,cellular,13,aug,2009,324,4
1246,cellular,3,jun,2009,170,1
1247,unknown,3,jun,2010,243,3
1248,cellular,28,aug,2009,261,1
1249,unknown,20,may,2010,1063,2
1250,telephone,4,nov,2009,5,1
1251,cellular,20,aug,2009,121,4
1252,cellular,26,aug,2008,63,4
1253,unknown,29,may,2009,84,2
1254,cellular,22,aug,2009,108,18
1255,unknown,5,may,2009,92,1
1256,cellular,5,feb,2010,74,2
1257,unknown,9,jun,2010,63,1
1258,cellular,18,may,2010,179,4
1259,unknown,28,may,2009,260,1
1260,unknown,6,may,2009,259,1
1261,unknown,15,sep,2009,173,1
1262,cellular,24,jul,2010,313,1
1263,cellular,15,may,2008,582,2
1264,unknown,12,may,2009,189,1
1265,cellular,22,jul,2008,1193,1
1266,cellular,7,aug,2009,100,1
1267,cellular,17,nov,2009,80,1
1268,unknown,9,may,2010,161,2
1269,cellular,5,may,2009,294,1
1270,cellular,18,may,2009,715,6
1271,cellular,18,nov,2008,136,2
1272,unknown,26,jun,2008,177,1
1273,unknown,17,jun,2009,256,9
1274,unknown,30,may,2009,295,1
1275,unknown,9,jun,2009,61,2
1276,cellular,20,nov,2009,286,6
1277,cellular,13,may,2009,201,3
1278,cellular,2,aug,2009,397,2
1279,unknown,28,may,2009,198,1
1280,cellular,5,may,2009,542,4
1281,cellular,16,jul,2009,1473,6
1282,telephone,17,nov,2010,106,1
1283,unknown,3,jun,2009,132,1
1284,cellular,21,nov,2009,98,1
1285,cellular,4,sep,2009,112,7
1286,cellular,6,aug,2009,106,3
1287,cellular,6,may,2009,34,9
1288,unknown,6,may,2009,221,2
1289,telephone,31,jul,2009,168,2
1290,cellular,20,nov,2009,104,4
1291,cellular,31,jul,2010,58,2
1292,cellular,8,aug,2009,765,3
1293,cellular,17,nov,2009,1132,2
1294,unknown,23,jun,2010,54,3
1295,cellular,12,aug,2010,139,6
1296,cellular,28,jan,2010,92,1
1297,cellular,18,nov,2009,117,2
1298,cellular,5,mar,2009,135,1
1299,cellular,29,jan,2009,213,3
1300,cellular,3,jun,2009,198,1
1301,unknown,5,jun,2008,97,2
1302,unknown,19,jun,2009,27,2
1303,cellular,21,nov,2010,153,1
1304,cellular,31,jul,2009,223,1
1305,cellular,17,apr,2009,433,1
1306,unknown,30,jun,2008,88,4
1307,unknown,20,may,2009,147,2
1308,unknown,6,jun,2009,420,2
1309,cellular,12,jul,2008,562,4
1310,cellular,2,feb,2009,95,1
1311,unknown,28,may,2010,357,3
1312,unknown,30,may,2009,388,7
1313,unknown,21,may,2010,249,1
1314,cellular,7,may,2009,63,3
1315,telephone,13,may,2010,119,3
1316,cellular,16,apr,2008,901,2
1317,cellular,9,feb,2010,117,4
1318,cellular,29,oct,2010,1707,2
1319,unknown,19,may,2009,19,1
1320,cellular,5,aug,2008,183,1
1321,cellular,27,jul,2010,527,1
1322,unknown,19,jun,2009,203,2
1323,unknown,2,jun,2010,194,4
1324,telephone,14,may,2010,162,2
1325,cellular,28,aug,2008,51,9
1326,cellular,13,jul,2010,360,1
1327,cellular,14,aug,2009,111,2
1328,unknown,21,may,2009,97,8
1329,unknown,19,jun,2010,177,2
1330,cellular,20,nov,2008,428,1
1331,cellular,15,jul,2010,159,6
1332,cellular,10,dec,2009,336,5
1333,unknown,6,may,2009,189,3
1334,cellular,6,may,2009,488,1
1335,cellular,4,jul,2009,135,3
1336,telephone,29,jul,2009,175,2
1337,cellular,15,may,2009,385,3
1338,telephone,17,feb,2009,141,7
1339,unknown,20,may,2009,70,1
1340,unknown,19,jun,2009,237,5
1341,cellular,3,feb,2010,169,2
1342,unknown,12,may,2009,539,1
1343,unknown,17,jun,2009,89,2
1344,cellular,18,aug,2010,395,4
1345,unknown,14,may,2009,158,3
1346,cellular,12,may,2010,278,2
1347,cellular,28,jan,2010,221,2
1348,unknown,21,may,2010,1697,2
1349,unknown,15,may,2010,262,4
1350,cellular,18,may,2010,324,4
1351,cellular,30,apr,2010,551,1
1352,cellular,19,aug,2010,256,2
1353,unknown,16,may,2010,218,2
1354,telephone,23,jul,2009,71,3
1355,cellular,28,jan,2009,139,2
1356,telephone,15,jul,2009,541,2
1357,telephone,20,oct,2008,2187,1
1358,unknown,11,jun,2009,96,7
1359,cellular,7,may,2009,240,1
1360,unknown,6,jun,2009,250,2
1361,cellular,18,may,2010,143,1
1362,cellular,8,jul,2009,152,1
1363,cellular,13,may,2010,406,5
1364,unknown,17,jun,2010,100,8
1365,cellular,8,jul,2008,367,1
1366,cellular,17,apr,2010,106,1
1367,unknown,20,may,2009,40,1
1368,unknown,15,may,2010,314,11
1369,unknown,20,jun,2010,232,2
1370,unknown,12,jun,2009,69,3
1371,cellular,21,jul,2009,162,2
1372,cellular,20,nov,2009,110,2
1373,unknown,29,may,2009,58,1
1374,cellular,12,aug,2010,64,2
1375,cellular,4,jun,2009,73,1
1376,cellular,8,aug,2010,75,2
1377,cellular,19,oct,2009,366,1
1378,cellular,10,jul,2009,720,2
1379,cellular,24,jul,2010,604,1
1380,cellular,10,jul,2008,164,5
1381,cellular,4,aug,2010,651,1
1382,cellular,18,nov,2010,597,2
1383,cellular,28,aug,2009,70,10
1384,cellular,23,jun,2009,124,1
1385,cellular,5,may,2009,247,2
1386,cellular,14,aug,2009,118,4
1387,cellular,22,aug,2009,109,2
1388,cellular,7,may,2009,201,8
1389,cellular,14,may,2009,161,3
1390,cellular,15,may,2010,13,8
1391,cellular,28,jul,2009,171,3
1392,telephone,8,apr,2010,185,1
1393,cellular,18,aug,2008,984,2
1394,cellular,30,jul,2009,122,1
1395,unknown,20,jun,2009,23,7
1396,cellular,7,jul,2008,230,1
1397,cellular,17,apr,2008,273,2
1398,cellular,10,jul,2009,288,1
1399,cellular,9,jul,2010,537,1
1400,telephone,9,jul,2010,206,1
1401,telephone,14,may,2010,276,1
1402,cellular,28,jan,2008,98,2
1403,cellular,23,jul,2010,158,1
1404,cellular,25,jul,2009,1369,9
1405,cellular,25,mar,2009,506,2
1406,cellular,13,may,2008,102,6
1407,cellular,17,may,2008,312,2
1408,unknown,27,may,2009,141,2
1409,cellular,9,feb,2009,125,2
1410,unknown,6,jun,2010,29,1
1411,unknown,2,jun,2009,281,1
1412,cellular,6,may,2009,55,1
1413,unknown,9,jun,2009,173,1
1414,cellular,3,jun,2010,296,4
1415,cellular,21,nov,2009,114,3
1416,cellular,28,aug,2010,88,3
1417,cellular,20,aug,2009,190,12
1418,unknown,16,may,2009,86,1
1419,cellular,30,apr,2010,117,1
1420,cellular,5,feb,2010,14,9
1421,cellular,17,apr,2009,499,2
1422,telephone,2,feb,2009,318,2
1423,unknown,20,may,2009,79,1
1424,cellular,20,nov,2009,180,1
1425,cellular,17,apr,2009,77,1
1426,unknown,14,may,2010,178,1
1427,cellular,18,aug,2009,67,2
1428,cellular,14,may,2010,1205,2
1429,cellular,2,feb,2009,432,1
1430,unknown,27,may,2009,330,2
1431,unknown,28,may,2010,27,1
1432,cellular,29,jul,2008,61,1
1433,cellular,18,aug,2010,134,6
1434,cellular,16,jul,2010,400,1
1435,cellular,18,may,2009,8,11
1436,cellular,29,aug,2009,165,4
1437,unknown,13,may,2009,168,2
1438,cellular,25,aug,2010,198,8
1439,unknown,30,may,2009,251,1
1440,cellular,20,apr,2010,199,6
1441,cellular,25,mar,2010,187,1
1442,unknown,13,may,2009,318,2
1443,unknown,9,may,2010,238,2
1444,cellular,8,may,2010,127,1
1445,cellular,9,jul,2009,227,1
1446,cellular,15,jun,2009,372,1
1447,unknown,2,jun,2010,67,2
1448,cellular,8,jul,2009,212,2
1449,cellular,6,may,2009,110,2
1450,telephone,9,feb,2010,49,6
1451,cellular,21,jul,2010,479,1
1452,cellular,21,aug,2009,93,4
1453,cellular,16,jun,2010,281,1
1454,cellular,19,nov,2009,196,1
1455,unknown,23,may,2009,245,1
1456,cellular,13,may,2009,154,2
1457,cellular,19,aug,2009,207,6
1458,cellular,29,jul,2009,162,2
1459,cellular,25,jul,2010,442,12
1460,cellular,9,mar,2009,241,1
1461,unknown,19,may,2009,134,2
1462,cellular,19,nov,2009,161,1
1463,cellular,29,jan,2009,171,1
1464,telephone,5,feb,2010,44,1
1465,cellular,24,jul,2010,139,6
1466,cellular,18,may,2009,178,1
1467,cellular,30,jan,2009,219,1
1468,cellular,8,may,2008,67,2
1469,cellular,30,jan,2009,385,3
1470,cellular,28,jul,2009,126,2
1471,cellular,21,nov,2008,639,2
1472,unknown,23,may,2009,541,2
